Left Cerebellum,Right Cerebellum,Left Brainstem,Right Brainstem,Left Cerebrum,Right Cerebrum,Inter-Hemispheric,filename,subject,emotion,priming,Posterior Lobe,Medulla,Temporal Lobe,Limbic Lobe,Frontal Lobe,Sub-lobar,Pons,Anterior Lobe,Occipital Lobe,Midbrain,Frontal-Temporal Space,Parietal Lobe,Gray Matter,White Matter,Cerebro-Spinal Fluid,true_label,predicted_label,error_count
1.5285661628820364,1.9191908772074988,0.9067456594916412,1.09982255078583,0.8439221704312064,0.589541713629147,0.4054437678981835,./emotion-fmri-neu/cp001_beta_fear_congruent_c0.nii.gz,1,fear,congruent,1.7960712816352653,-0.0333244282372299,0.5483903773102994,0.268169382264925,0.3760993068553564,0.2510040582126577,1.8454745051322117,1.5132846591240712,3.1840405208768576,0.4376819080513047,0.304987676806641,0.5727841575018942,1.0810999797803018,0.6247944700777822,-0.2478315872973886,congruent,neutral,1
1.5667734007973586,1.8255749469306004,0.4442689374417793,0.1613827926718153,2.087071011770448,2.064202548994849,2.224205339362601,./emotion-fmri-neu/cp022_beta_disgust_incongruent_c0.nii.gz,22,disgust,incongruent,1.652718251516911,-1.840274265780238,2.120842650314844,1.2077013782530417,1.464568920149004,0.579705076730278,0.0857991872812176,1.851148717385588,6.554698620382519,0.9335281893578008,2.6603720704875347,1.9867144246303807,2.265291978532116,1.819223451929952,-0.4435718535654753,incongruent,neutral,1
1.5814615924887971,1.7726114472290064,0.0403764670640424,-0.1227635138168174,0.467096836514119,0.3906797460050016,0.2502983219404581,./emotion-fmri-neu/cp019_beta_anger_congruent_c0.nii.gz,19,anger,congruent,1.7988540375279838,0.1552115354808786,0.3710568359756221,0.0302237401317337,0.3091844787798963,0.0283041089294784,0.0843020059665199,1.3828364693122803,2.6046621920140063,-0.1910271188059107,0.0715555208295747,-0.3048423167479732,0.8288917700836043,0.3383342383522769,-0.0717909896067887,congruent,neutral,1
1.5859122065237574,1.6801342799727297,-1.0090650957326976,-1.0016433793439774,0.6314579352611335,0.5779517037399304,-0.1481532997251373,./emotion-fmri-neu/cp027_beta_fear_incongruent_c0.nii.gz,27,fear,incongruent,1.934830228636128,-2.8294129562836465,0.4060735016880376,0.0173952562813301,0.3840146371172496,-0.4227936106931118,-0.9583691147311864,0.9962993034761344,3.3538938489510564,-0.6787111307549617,1.4290139060368676,0.5336176576167763,1.1093738098911337,0.4406921941879947,-2.5829740564109533,incongruent,neutral,1
1.5899364456855225,1.6636840262383197,-0.4627753701842176,-0.969114317219558,1.7685677655401622,1.7872116718055882,3.169086711667452,./emotion-fmri-neu/cp012_beta_anger_incongruent_c0.nii.gz,12,anger,incongruent,1.8046756697787207,-2.0909912706646447,1.0436122611720884,0.748969447872945,1.5392398976891537,-0.4048254911862367,-0.154596348015954,1.2597792876255751,5.340502879464246,-0.9390753783989784,1.0045049387157396,3.1091051009977173,2.163630971049758,1.3661490211267555,-1.687480748446469,incongruent,neutral,1
1.5955777505142543,2.0435316926429987,-0.2424291930177028,0.4515165398767374,0.5877017309334989,0.9397490425807292,0.8759848285312195,./emotion-fmri-neu/cp029_beta_disgust_congruent_c0.nii.gz,29,disgust,congruent,2.0154825123240467,0.4240983338370453,0.8769223521164725,0.1380181536076932,0.2126145350606865,0.1709537552136661,0.5131922411980071,1.3684638332682602,4.710061767324961,-0.3421461807476506,0.6221276335677812,-0.102006973576998,1.1811097032029596,0.6549795988670574,-0.6716113044220284,congruent,neutral,1
1.6299993840966929,1.6314809510292785,0.8331815523881084,0.6343327164160778,0.192603737577094,0.0775818494379019,-0.5783148039525012,./emotion-fmri-neu/cp014_beta_anger_incongruent_c0.nii.gz,14,anger,incongruent,1.7258790446060974,-3.2148377171572435,-0.1330233196811597,-0.5511401065888167,-0.2400886725101756,-0.137879083550857,-0.0059719292392622,1.4603862340875369,2.747325767290284,2.1975305370458718,1.049539896337567,0.0468974981920714,0.6307246016498956,0.0666635236979152,-1.3968140870151418,incongruent,congruent,1
1.650635289336062,2.029087291445276,0.3850959197479993,0.2960412454418268,1.1668165448921437,1.1558443089106614,1.641354756718892,./emotion-fmri-neu/cp015_beta_fear_incongruent_c0.nii.gz,15,fear,incongruent,1.9543502333196716,-0.0415304335507243,0.5188840205774566,0.755256753923017,1.123564059225425,0.6008156872086836,0.0256427457361592,1.5932305398955569,3.4789761000109487,0.7080795021754666,1.8027575245071448,0.9473323907276238,1.564611872544263,0.9509198621539297,-0.1733250709293242,incongruent,congruent,1
1.6515206209853155,1.5848052448520973,0.7167865712299857,0.6522474402833679,0.4626137080673834,0.5682304010200764,-0.7812727558200167,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent,1.6174038926064962,-0.3460957848346509,0.0559469313460937,-0.7539582420008032,0.5392020054626278,-0.0997611420049412,0.6695057912578356,1.596378940340555,3.995878951875699,0.9045335978594384,0.3596147747262778,-0.3574235625850671,0.925260482137386,0.4545107262420508,-0.5807377152399459,incongruent,congruent,1
1.6825338235898375,1.3716527712459654,0.1083701000309736,-0.6365871802211162,1.121773685572958,1.301801719519713,0.6541113215541834,./emotion-fmri-neu/cp024_beta_anger_neutral_c0.nii.gz,24,anger,neutral,2.046540443040717,1.0211420295187617,0.8285322392060459,0.2412992440900816,0.951188858746866,0.0054679765348736,-0.100657748458492,0.3456435281014248,5.313572758560359,-0.650775312679221,0.6158406176322394,0.8381666077739557,1.5597186924610482,1.0138459170344347,-1.002748916766614,neutral,congruent,1
1.6881969651070214,1.9918674492886328,0.5608127050315299,0.6978972728522376,0.5950581243864485,0.3180060774259354,0.1521005116849925,./emotion-fmri-neu/cp026_beta_disgust_incongruent_c0.nii.gz,26,disgust,incongruent,1.661207780178945,2.520159119954924,0.1919345715114046,-0.5855737796031675,-0.2310349909697132,-0.7349834449286489,0.9165037978798228,2.253033826424595,5.321264377216567,-0.0117100031816278,-0.232513854244778,0.4782964087394409,1.141921252012421,0.149925792017158,-1.272472481392975,incongruent,neutral,1
1.6897927493868925,1.7515523837409743,2.000123747055561,1.3924210334221006,1.8491880790645312,1.788531457400257,2.0164161707654342,./emotion-fmri-neu/cp008_beta_fear_neutral_c0.nii.gz,8,fear,neutral,2.0004011198614435,1.0914868619854992,1.4825704613388555,1.061644153284608,2.264293414819804,1.8243841532240144,2.6096292626863846,1.0627240163007672,2.5237476040037303,1.0013654819533695,3.0139982422884057,0.9929917064199818,1.9286654045992573,1.6934641451701855,1.4496987853396568,neutral,congruent,1
1.7394600800119977,2.323990765719148,1.0511834729473963,1.39802194846213,-0.8673302277084635,-1.0057655049636878,-1.1269671480402434,./emotion-fmri-neu/cp011_beta_disgust_congruent_c0.nii.gz,11,disgust,congruent,2.505119716078144,0.2240101016925231,-1.7796945077188395,-1.437815719548393,-1.8570551961894377,-0.7549977298093258,1.2803119658832158,0.9067514428922272,3.295302105388702,1.3639052771241291,-1.664265463629354,-0.7220919505031888,-0.1473575910729476,-0.908852329412728,-1.473301019788234,congruent,incongruent,1
1.7731927241724668,1.664306682702065,0.1341995396202729,-0.1275783106942799,0.5434896459290663,0.4796709740373959,0.4112478531437233,./emotion-fmri-neu/cp019_beta_fear_incongruent_c0.nii.gz,19,fear,incongruent,1.7739843362443943,-0.7707510301697015,0.0962891792083744,0.0921676262644448,0.2038341378701511,0.1343214199171086,-0.1664442819650222,1.6029499758005086,3.968968391766841,0.3163139818841946,0.4588211038151265,-0.3250623142734244,0.8701662314469455,0.4705671906367845,0.1327407522666001,incongruent,congruent,1
1.774522845404875,2.060282954615073,0.6291100757098458,0.6622503719790671,1.009956471634453,0.7618285863745529,0.7670724810920662,./emotion-fmri-neu/cp026_beta_fear_incongruent_c0.nii.gz,26,fear,incongruent,1.705300789298419,1.535282022133576,0.8620985897867693,0.0621661179553326,0.0072957481306933,-0.3897461083517273,0.0349279331648488,2.3931341750682824,5.80028920902321,1.0235417152226745,-0.2120754416782352,1.0148534402751672,1.5165833406853757,0.5460132203265322,-1.1941304654929794,incongruent,neutral,1
1.775194867893341,2.277947806841935,0.3424177837788912,0.8508662684556192,0.4417892737033179,0.6566315749139222,0.7008631876270156,./emotion-fmri-neu/cp029_beta_fear_congruent_c0.nii.gz,29,fear,congruent,2.185979972039038,1.193641068969021,0.478724747696746,-0.2853102377686601,0.1106905695068585,0.1019647625424321,0.66197802675705,1.6480400633021703,3.8178588914071687,0.4070226757468342,0.5660493196133007,0.1474985368523069,1.163492368605218,0.3468281969637953,-0.5060504166393062,congruent,neutral,1
1.786301479283823,2.076196280394785,0.6960059163307111,0.6549330111867339,1.1074309949245449,1.0652726110088098,1.2882550923965046,./emotion-fmri-neu/cp001_beta_anger_congruent_c0.nii.gz,1,anger,congruent,1.942360821093405,-0.5518593276780694,0.9088365449329324,0.7938206540409699,0.7056526163291834,0.7572680854994002,1.009211220928482,1.8863763530889208,3.536650011047417,0.611878097966351,1.2612313462562383,0.8453886054410894,1.42647889004769,0.9573546411199068,0.456066730651546,congruent,neutral,1
1.791632813496075,1.762250926886514,-0.248114212707277,-0.5798714290770919,-0.1519212455995367,-0.0796376058321458,-1.362361110789707,./emotion-fmri-neu/cp024_beta_disgust_incongruent_c0.nii.gz,24,disgust,incongruent,1.9961156139862704,0.9928546259039976,-1.6392127489834831,-1.430182563695486,-0.2240038110813249,-1.0259311962356452,-0.8951489823507824,1.2629803997203497,4.243560568056067,-0.2477969895083615,-1.2777363093924576,0.2344695408570675,0.5938609689636863,-0.2639750238288995,-2.13766349724337,incongruent,congruent,1
1.810814297110244,2.2411287191686875,0.8853123049617202,1.1596544703077514,1.6627680565154357,1.5542007731079146,2.800008107354615,./emotion-fmri-neu/cp023_beta_disgust_congruent_c0.nii.gz,23,disgust,congruent,2.1607354688323746,-0.2848473257062379,0.825431125623902,0.1897084177614577,1.1659318104796366,1.067330914977368,-0.3792956822726181,1.7306231170495925,5.237669495457194,2.5537888267374176,2.0129074736246952,2.2556847602683856,2.164520657378725,1.1664364997602146,-0.50498575759889,congruent,neutral,1
1.8232218968324865,2.3123982207613896,0.3330192780759542,0.9360936804832172,0.8092556718688986,1.078078359895636,1.5189251175527343,./emotion-fmri-neu/cp010_beta_anger_neutral_c0.nii.gz,10,anger,neutral,2.370367583272168,1.5721930925133698,0.640119312181911,0.6762489075308376,0.4303612459576262,0.3819203990607008,-0.0949929840218173,1.3793059922952533,4.667519929344064,1.1015058996170652,1.2400442764840442,0.3810649503895421,1.393914215124551,0.7896204390685662,-0.1960926795175,neutral,congruent,1
1.8296803524754377,1.6421423101291628,-1.5582533689097608,-2.451144977962353,1.3114935481855394,1.1142325320363906,3.149207002452316,./emotion-fmri-neu/cp025_beta_fear_neutral_c0.nii.gz,25,fear,neutral,2.4153081040821425,-5.699348090617384,0.0938891102803582,0.8715640574638371,0.7025361578972181,1.6012611578435103,-3.923424930842347,0.2523227442220138,5.759905480029414,0.5040495344327673,0.3617861660766469,0.1390950291028608,1.5766990159319174,0.96773545656293,2.2660484102354395,neutral,incongruent,1
1.8711250722185504,2.1185225722088536,-1.5078485600341482,-1.9371831130906036,0.8956704253866089,0.9070821809682862,1.4263355374738702,./emotion-fmri-neu/cp025_beta_anger_neutral_c0.nii.gz,25,anger,neutral,2.563158499367179,1.0698915384080443,-0.4526859607488119,0.1600337681264515,0.3500156375720326,-0.1483661280435166,-1.0884757895373487,0.7758150003495586,6.050877109224108,-2.8430007445249514,0.4818575813343798,1.322986020777295,1.2334029243556512,0.876213337285228,0.0098611141757477,neutral,incongruent,1
1.884989473722816,2.434368683311684,-0.459029809231181,0.1014417530226086,1.2346525475586465,0.9363548299112772,1.659239123845641,./emotion-fmri-neu/cp011_beta_disgust_neutral_c0.nii.gz,11,disgust,neutral,2.6149084008134005,-1.414172196542119,0.5210816594796783,-0.0507265648202343,0.7455104864802453,0.429617769579573,-1.0684924128966304,1.0891093730409864,4.371249797345828,0.861921785887452,1.7013154144035034,1.3691835606166909,1.5534147701934733,0.8937817343256477,0.4782557297280733,neutral,congruent,1
1.8951907207822984,2.015930969283241,1.1347800129907193,0.8348394741491024,0.9642352619762238,0.8817195581273402,-0.0185602182274735,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent,1.8844256293036996,0.3949971530598354,0.3901308340266573,-0.1311132430090745,0.459430944982827,0.3982234243053746,0.5751507033978275,2.1058134741605232,4.664420113528277,1.4837080474104942,0.5732857527030747,0.9941316867005248,1.3475261116036803,0.8153870759763611,-0.1919788604268897,incongruent,congruent,1
1.912523347641212,2.433215282590194,0.7697635730180402,1.5633603666817748,0.7362376676906182,1.1202807025649573,0.5895129116602447,./emotion-fmri-neu/cp017_beta_anger_neutral_c0.nii.gz,17,anger,neutral,2.266421462122034,2.615708580717579,0.5879305262127764,0.2582012655343755,0.5905969355902915,0.3650302631808182,0.8654101248262502,1.9602169545723045,3.4769784671082213,1.1344965467172996,1.0500580204283314,1.1707470584876942,1.4936096659544116,0.7294740908677131,-0.5695623293036267,neutral,congruent,1
1.945701180999938,1.6104595354148314,1.317561295742658,0.6904482339389196,1.252499150768723,1.4305017958454074,0.9268305681205784,./emotion-fmri-neu/cp008_beta_anger_congruent_c0.nii.gz,8,anger,congruent,1.8488239416690997,-2.640948294066509,0.6424627020600876,0.8640778727372026,0.9926661822015708,1.697579904353499,0.3755674396549395,1.5933097411523545,4.434519787741128,2.3181459993182734,2.8021598367712386,0.6188502641259538,1.6455505024619852,1.1415819084673262,1.7910867733027016,congruent,incongruent,1
1.957445677788541,2.0042801956194074,1.6387499049102852,1.965937172122998,0.9181559572533952,0.9614778685872196,0.4262544249936141,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral,1.840575551404135,0.0385086871524567,0.9797435454181914,-0.6827814779162372,1.0268783755161452,0.2782188116980689,1.995392960893892,2.27185481906035,3.719850655674274,1.9686358504530617,1.1186569903054182,0.1299832353319515,1.411077739269534,0.7979959495971323,-0.6196204335354649,neutral,congruent,1
1.971475028506228,2.058740962429222,1.0586463257851388,1.577711527651949,0.8947203267599926,0.9531477057322814,-0.37397667316189,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral,1.9347331544148116,0.7786181099053749,0.5382607767247779,-0.4056100232919148,0.6145982489859428,-0.131122652743908,1.2493040127020003,2.1780808080333167,4.161142394808471,1.4755783298392484,-0.0928841621388676,1.4787997430203563,1.3154658498538256,0.8897809639876691,-0.5255911112122301,neutral,congruent,1
1.9795994214589672,2.778415539087809,0.2213074997448644,0.1349066508268485,1.3111826263899955,1.5224561548588855,1.787642207454294,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent,2.472542068159677,-2.680376484664265,0.024880195147516,0.7707623985388963,2.3222583934387333,-0.2773856784562392,0.4497105535240439,2.221273640390136,2.854470435124316,0.5002782268140754,2.0621400339279248,1.5104204360234563,1.912688789364952,1.2279153946231305,-2.0434066961437387,incongruent,neutral,1
1.991666939703865,2.8841964453296525,0.7232594024679719,0.7668995465719285,0.7577585495873957,0.4723535376957354,1.4645640733349596,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent,2.4944514389845915,0.9159155841130882,0.0951394130609997,-0.0400773599726953,0.1763740273113566,0.103963860034274,0.4506046166299946,2.271156916744512,4.974481607498411,0.9774480865515114,-0.867032819812147,-0.1815500681020518,1.24951575252968,0.4766883075276739,-0.0792924249987181,congruent,neutral,1
2.020060974957344,2.0077928779679675,1.3834406053015638,1.3773546009299054,0.0529285370364276,-0.0957134975052057,-1.1743951542936224,./emotion-fmri-neu/cp014_beta_disgust_incongruent_c0.nii.gz,14,disgust,incongruent,2.066008147305935,0.2918441802769745,-0.6003981700458617,-0.7048668671593562,-0.4559360654050377,-0.2271112822822061,-0.1303537567007838,1.893932239521016,3.1193896132202017,2.967138672960694,-0.2528911155747448,-0.045785352092798,0.5850749978428805,-0.0465908464974696,-1.4103836160501118,incongruent,congruent,1
2.0606273400271347,2.235670110310377,1.491447669439043,1.0264459625225022,1.8484932597862915,2.1983308039849674,2.555795279268045,./emotion-fmri-neu/cp022_beta_anger_neutral_c0.nii.gz,22,anger,neutral,2.048833461742796,0.3495154143149834,1.7319062981855768,1.6550264092509213,1.516500065341791,1.2399082986765528,2.113632028438083,2.373608021057449,6.075370333115575,0.6688572153883403,1.896940593509544,1.4532354783013457,2.327099459061255,1.779350975480503,0.4413037276712351,neutral,incongruent,1
2.063635132896203,1.278781910110539,-0.8721143905037199,-0.9559752214431904,1.2752589008327466,2.31600096500821,1.520063881736608,./emotion-fmri-neu/cp030_beta_anger_congruent_c0.nii.gz,30,anger,congruent,1.9555636440617403,-2.512891037344012,1.07663668886535,0.4769301639819668,1.3758741737072218,0.2385259866921832,-1.1389392615687657,1.0035277995417078,7.406500491944891,-0.3848510586025322,2.7638819657339986,1.6127997249868915,1.9531533686230176,1.6699578546183165,-1.118190636517628,congruent,incongruent,1
2.0836585809085006,2.1885197201268998,0.9670692411131312,1.0778486527291495,1.772581367779244,1.4376148647717983,3.029577590425532,./emotion-fmri-neu/cp010_beta_disgust_congruent_c0.nii.gz,10,disgust,congruent,2.517496604293951,0.1463644125254454,0.8747861934172916,1.343186558504802,1.5393429281846365,0.6858290110797536,1.2129775603884378,1.2427053087350644,4.10618862128435,1.0192493165505805,1.695571603038798,1.650223548418639,2.052538804840216,1.281049089084601,0.1797650004099961,congruent,neutral,1
2.1039512560775093,2.487348774482975,0.4393368979550281,0.7846673525304481,1.357296807844938,1.4027079274731609,2.222129708001434,./emotion-fmri-neu/cp023_beta_fear_incongruent_c0.nii.gz,23,fear,incongruent,2.497701258081509,-0.3800816520901975,0.346902898797575,0.2046772602945022,1.112585195570862,0.6071950384920624,0.2913466776698951,1.8470101321933825,4.892818355477857,1.093750558186426,1.2931128814299773,2.011156113343086,2.0295268988367816,0.9729221653239172,-0.7202873237685501,incongruent,neutral,1
2.114873595587489,2.2062728463413075,0.38212749727329,0.846485343570131,1.3066487530541664,1.2506259737308738,1.66016532898877,./emotion-fmri-neu/cp010_beta_anger_congruent_c0.nii.gz,10,anger,congruent,2.4464297922517484,-2.358776283825018,1.083159950795669,0.7660872940019539,0.8078966889718476,0.9651822256470772,0.4014826484816015,1.5105807384820444,4.197576191038907,1.3931622333711753,2.099933503342057,1.047686871669281,1.7586646858605817,1.022454424814242,0.6956642107007911,congruent,neutral,1
2.1307582350816947,1.8346159718388977,-1.0238698865525355,0.0950420690253474,0.6979903257251576,0.6567866393419106,0.2384718804211072,./emotion-fmri-neu/cp013_beta_disgust_neutral_c0.nii.gz,13,disgust,neutral,1.781292624145165,-1.693518975624692,0.7178638377412263,-0.1173444475857872,-0.1582448334259659,0.2673537843256373,-0.8921900553227566,2.44881065662456,5.687017372684422,0.150697166700696,1.2903424996303956,-0.2701028260841156,1.278061551880075,0.4274414422066765,-1.505222694664154,neutral,incongruent,1
2.1431511825478124,2.3528905593632485,0.5568150223653798,0.6084749930213595,1.1489856587074163,0.8283024388353516,1.6181550518630072,./emotion-fmri-neu/cp019_beta_fear_congruent_c0.nii.gz,19,fear,congruent,2.5029286188322493,0.55149632472708,0.7666444768440971,0.7396243196342606,0.6757594039222827,0.6019171329486557,0.3478396147629984,1.6555206184796092,3.846472432893671,0.800507378712283,-0.003774442559198,0.3018546943790054,1.399448594665183,0.898685235214562,0.9898995697578982,congruent,neutral,1
2.1833766045693985,2.961997302882936,-0.1955961508817618,0.5843232319406445,1.5513931717897478,1.579987320415175,2.5209071366151825,./emotion-fmri-neu/cp023_beta_anger_neutral_c0.nii.gz,23,anger,neutral,2.8357601067933933,0.4323494197286541,1.1369063096992935,0.4580879642664158,1.120538148504674,0.853845545704298,0.6536108775130126,1.9707351872545675,4.334025703058244,-0.2885137730579874,2.8724747783445146,2.4223489319774822,2.195188601696808,1.189285247524691,0.0109035216005581,neutral,congruent,1
2.185285068731107,3.2035414659183608,0.3621624106076,-0.0396383569996108,0.743071407535569,1.3785764033726269,0.6358517198685182,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent,2.650145195289454,-2.5870670019799284,-0.1449944043401128,0.636194701871727,1.956698921660708,-0.2993370777590683,0.4711327990786066,2.8364921626207096,1.256284664652676,0.4328193707639202,1.56916028258932,1.5148094429171146,1.665082685285639,0.9575316962117232,-2.658780589201853,incongruent,neutral,1
2.187460978384584,2.63493625943396,1.7485816577850002,1.3878735562071765,-0.0572613297474909,0.2466741535986674,-0.0097489405438911,./emotion-fmri-neu/cp024_beta_fear_neutral_c0.nii.gz,24,fear,neutral,2.5385408628259576,3.4561714933491867,-0.6368810219904297,-0.6012824253544671,-0.237290799306694,-0.0778714821654334,1.265070830328972,2.104419793436558,4.117800399519693,1.470714388967859,-1.2399887189042893,-0.733799268685457,0.9565412681714914,-0.1413299584784757,-0.7992071653756013,neutral,congruent,1
2.201031204804866,2.3092890655505705,1.137170056730061,1.4858504182229857,0.7168459209229482,0.8526994941832682,0.3517152244535402,./emotion-fmri-neu/cp017_beta_disgust_neutral_c0.nii.gz,17,disgust,neutral,2.2460262030144054,2.2393344759371026,0.2480801739718624,0.0823429153231316,0.555520861578074,0.2058053194124984,1.1756075530303738,2.275046212474257,3.3433898890423404,1.241515058105238,0.3163416106315849,1.0082129559735884,1.3837895867164824,0.6091977517106238,-0.4821951111844485,neutral,congruent,1
2.2372350356178496,2.396581203435951,0.7387031918037297,0.1025300093242794,1.1222582795688971,0.8996863032148936,1.6432382341680851,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent,2.4948557776565417,-0.2740051792096289,0.4172879842972063,0.2027322658746436,0.8039401948146391,-0.0044706175813813,-0.4327162816966601,1.9177409569697497,5.300221581786354,1.3496907989605191,2.4566293778867334,0.2797391785884286,1.630266865295723,0.7424349885343215,-0.4954013509556004,congruent,incongruent,1
2.2444311123499534,1.5302608791248842,0.1706921670175731,0.2804537263299043,1.359060696517857,1.3050570017131455,0.6048350505662391,./emotion-fmri-neu/cp028_beta_disgust_congruent_c0.nii.gz,28,disgust,congruent,2.085309085347875,0.6445680536786981,0.7806840897021186,0.660515491964745,0.4114702311702844,0.6249304002948034,-0.1495351055367208,1.469814064476092,5.85114647480037,0.4833238299399371,1.1218639591563335,1.9123411997045447,1.6705197883090943,1.152631076946621,-0.0005732394710354,congruent,incongruent,1
2.262518789876912,2.3514018615671555,-0.3844727346466096,-0.4741294797544788,1.551899963144541,1.882188148383391,2.9626421629337503,./emotion-fmri-neu/cp012_beta_disgust_incongruent_c0.nii.gz,12,disgust,incongruent,2.6752140373322355,0.0693098509351418,1.2003846784151295,0.7944769617277025,1.4234874606060053,-0.4006933773003429,0.1713857790214245,1.442013553207365,6.039343896157391,-1.072138837290186,2.6397056831227355,2.1940968633422417,2.283166946900993,1.3220023445328648,-2.336104130200592,incongruent,neutral,1
2.264885261310185,2.9587342259160856,0.667208119437446,0.2400984325710013,0.79760900921295,0.6703467959789599,1.2512938533187652,./emotion-fmri-neu/cp019_beta_anger_incongruent_c0.nii.gz,19,anger,incongruent,2.7628095972849103,-0.2607730209921798,0.5562312099140267,0.4769642909653915,0.2572460983681631,0.086805882344544,0.9095559704436452,2.263938032387136,4.511111222886404,0.1886201036594796,-0.1402692280062591,-0.0606120979802376,1.3032035435993428,0.6513590944465778,0.1517502074522453,incongruent,neutral,1
2.33376656009329,2.1495664657259965,0.5202097983209808,0.2457209149764292,1.1566321587210893,0.9549513505324888,1.3699618730896592,./emotion-fmri-neu/cp018_beta_fear_congruent_c0.nii.gz,18,fear,congruent,2.097559650577875,2.15159510820872,0.3718422042077912,0.6089477063705885,0.4101611991061886,-0.0036987750031511,-0.3985922257183264,2.617536737708994,6.185167111901996,0.7453931931029585,0.5062729997043068,0.7530349621360296,1.6150098602020009,0.8417201945004587,-1.340480319837049,congruent,incongruent,1
2.367619261991845,2.758822245404449,1.5311554006225223,1.9854814763916877,0.8995677174429758,1.289484709858888,0.3868336675009133,./emotion-fmri-neu/cp017_beta_fear_neutral_c0.nii.gz,17,fear,neutral,2.630765783646321,3.4772042053420384,0.6251805379201003,0.1301379084951339,1.017194719915089,-0.1606147098545928,1.7296308281174473,2.3936926480476317,3.445132533413194,1.432173921397088,1.4366732501748545,1.7930031952618444,1.7705348636897211,0.8588726281237953,-1.3611248808403744,neutral,congruent,1
2.456880836290286,2.520956366821367,2.398418936090832,2.0272204299226004,0.4792598124306161,0.3671384053315378,-0.0600522746659887,./emotion-fmri-neu/cp014_beta_fear_incongruent_c0.nii.gz,14,fear,incongruent,2.4148555913352885,0.2428425481739253,-0.0870767024983346,-0.3415753345878531,-0.0822736273314132,0.2682384834008632,1.7014713274051694,2.65668858228899,3.816794758848738,3.0729541570846077,1.2823529220788583,0.3087548523777597,1.1065372786235503,0.2892478313287304,-0.2884077184556308,incongruent,congruent,1
2.468141653843229,2.6835321288122973,0.0749627136836145,0.1295853847408659,0.8550734532305877,0.6442539214527265,1.8442434972937027,./emotion-fmri-neu/cp025_beta_disgust_neutral_c0.nii.gz,25,disgust,neutral,3.0065254418045733,-1.7205329464221872,-0.4476123802071815,0.1347119721653135,1.1148481937874233,0.31742736694746,-0.9972652714087984,1.632287077508744,5.226642921303276,1.466978613100769,1.2492953090963648,-1.542044475808044,1.452217954294296,0.5185695508719557,-0.1139911975621807,neutral,incongruent,1
2.507867913752925,3.031427291587401,1.9248684458266327,2.361402223796414,1.5572271976375696,1.4604435240629587,0.5387419972342291,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral,2.3917535138642045,0.1647311941177273,1.1526949841071523,0.522753444758166,1.3458633080619105,0.9662765533899752,2.280881865619285,3.603211331741762,4.482300778792577,2.393337106839201,1.4805535276069204,1.1553864777259146,1.9525667652459089,1.4425100016393335,0.6430581299464638,neutral,congruent,1
2.5117360746788164,3.124613158621383,1.2511471878333058,0.9748002601670812,1.2460281527825603,1.0309668324528924,1.8517760510897956,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent,2.7982745838892558,1.2357859058975864,0.6132908127662763,0.3908321012272184,0.911937500867134,0.0862263351828292,0.9758152515586586,2.8215099860896755,5.186356217108904,1.2177729918650226,0.7169915758778567,0.5890935261769654,1.8221284724201643,0.8964366945354137,-0.3420695754747719,incongruent,neutral,1
2.5121136949235647,2.714083996470112,1.3029152569103122,1.8308880231000848,0.7964443247527562,0.9600757522950764,0.9198633850795128,./emotion-fmri-neu/cp017_beta_fear_incongruent_c0.nii.gz,17,fear,incongruent,2.517761783651865,1.147017760251248,0.2556158919501874,0.2212413951499348,0.5678547989663202,-0.0627053268395714,1.4559970800583986,2.8485577446534287,4.715204140731335,1.7393886848079148,1.2539852645495115,0.6810494253275142,1.6452659474386826,0.5894581872353505,-1.143221435849748,incongruent,congruent,1
2.5225664202354863,2.5963914631704177,-0.0832429152286988,0.3279276043412568,0.9604677672535206,1.323088893045724,0.7923530988892938,./emotion-fmri-neu/cp025_beta_fear_congruent_c0.nii.gz,25,fear,congruent,3.11497921550886,-2.253081696718918,0.3081209269998696,0.1555512687825681,0.6180271357240418,1.0086195830166376,0.5225162404168553,1.2930920847922915,5.229970102316498,0.2262077489800802,2.060489797414103,1.0609548959719337,1.6569592523632355,1.0175477584948451,-0.1326741714863636,congruent,incongruent,1
