Left Cerebral White Matter,Left Cerebral Cortex ,Left Lateral Ventrical,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex ,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens,filename,subject,emotion,priming,true_label,predicted_label,error_count
0.1644741973592233,0.9850602005320316,-0.8137340512872934,1.0591754504624888,-0.420462313011447,0.6853870258937917,1.6683915967450156,0.7180422051497422,-0.492301446271951,0.3461424866400385,-1.8637073010079737,0.3567264637313526,1.2558411237273803,-0.4883806866961416,1.4345424083452445,-0.3748758559583732,1.1673976266807162,0.3416106197116085,0.078378109705331,1.2006162002903578,-1.1116971330078145,./emotion-fmri-neu/cp017_beta_anger_neutral_c0.nii.gz,17,anger,neutral,neutral,congruent,1
0.1771835982850027,0.1347129952031107,0.522812570131927,0.1065610108670261,1.4679508375642305,0.7790036491157555,0.2090428751558055,0.3060574496110066,0.3876926790358391,0.6351092155485084,0.0784004321752137,0.0313454158355032,-0.0563343591977241,0.8336636057050777,-0.4790286442514385,1.562344041235943,0.9682804385285402,-0.0427147992632129,0.0757071677508358,-0.0140349031464294,0.8702938604465026,./emotion-fmri-neu/cp016_beta_anger_neutral_c0.nii.gz,16,anger,neutral,neutral,congruent,1
0.1806497357873678,0.2617824301653296,0.1767399539821575,0.2094683915620258,-0.0577968853637449,0.777147973171579,0.585262280580752,0.0473535220606327,0.2340710353907352,1.1056119862690963,-0.0470634325556659,0.1464382983931316,0.2993639694601682,0.1137601460721151,-0.1078150707982041,0.2472224677857932,0.4229283051807736,0.3976087371964968,-0.5103283314925823,-0.1748403605278769,-0.7951497926825972,./emotion-fmri-neu/cp007_beta_disgust_incongruent_c0.nii.gz,7,disgust,incongruent,incongruent,congruent,1
0.1940426940477151,1.093519294135088,-1.5589440355668482,-0.0040860865476282,-0.9449830586836824,0.7711035376308278,1.0635292731801786,-0.0295243350635878,0.240852069479499,1.62505808068768,-0.6353691643140442,0.444613761096752,1.2986098956966683,-1.5568023706601946,-0.0912843220411276,-0.3340720260436686,0.7631565021085371,0.8887608192432732,0.6842206054690273,0.9143753147147624,0.1779672229048611,./emotion-fmri-neu/cp027_beta_disgust_congruent_c0.nii.gz,27,disgust,congruent,congruent,incongruent,1
0.1949837840705628,0.999816434809916,-1.3875969352984676,1.1073784649441956,0.4152892389767769,0.9930916576692028,0.739790001868848,0.3124208705424309,-0.2285322513153975,1.7264386394952271,-1.7026908443867437,0.2692957732758511,1.1856137136045188,-1.3003089102480194,0.8935523957345961,1.116384429204905,0.7500618889352693,0.7249231796624075,-0.6943335890732104,1.0670818022882238,-0.1081105362137885,./emotion-fmri-neu/cp024_beta_anger_incongruent_c0.nii.gz,24,anger,incongruent,incongruent,congruent,1
0.1959785879637056,1.0873448458992991,-1.050851073434473,1.5609718157001609,-0.2733505614821185,1.1699415995536315,1.6069376592520968,0.1996175406156133,1.0532064683747633,2.034774067029312,-0.1668421055318566,0.2711096647473096,1.3168544818308476,-1.4416966574836834,1.0675803280870622,-1.3623589071706943,1.3625768481664855,0.6861162600910206,2.471728270317352,3.501836507860072,-0.2182798626876089,./emotion-fmri-neu/cp013_beta_anger_incongruent_c0.nii.gz,13,anger,incongruent,incongruent,congruent,1
0.197874116563517,1.2233111002653096,-2.074468142248852,0.8647620576910842,-1.256042662935593,0.7010232498202561,1.386681674772843,1.062172177475036,-0.221435713478927,-0.0465042565310062,-0.6087921417659532,0.3107985241602756,1.5213387733993893,-1.8659650617213388,1.3388719074186517,-1.090112327431206,0.6849705003617621,0.8182224736170599,-0.0350040034195102,1.2424616257314611,0.5560152681225271,./emotion-fmri-neu/cp017_beta_fear_neutral_c0.nii.gz,17,fear,neutral,neutral,congruent,1
0.2004874353996963,0.1584275229691765,-0.4063290257108949,-0.2294185965483816,-0.6400518207003321,-0.7989701139258334,-1.226320254022948,-0.5605891451070396,0.363866625714544,-0.1799064203193974,-1.2169587645364264,0.176081994202598,0.1914689256582012,-0.2006078589783105,-0.2920637441407372,-0.3932953880873512,-0.9335209852623384,-0.3869458860566995,0.2513879033103054,-0.1395275364669156,-1.2559494767037986,./emotion-fmri-neu/cp028_beta_anger_neutral_c0.nii.gz,28,anger,neutral,neutral,congruent,1
0.2010612744275726,1.25005807924537,-0.937554970304158,-0.3307747265861218,0.948396089108181,0.8798248679975598,0.911653117698742,-0.642707613644236,-0.896417946943435,-0.2546585815477641,0.387315665890845,0.0523089376525807,1.02329481948053,-0.0676194627604145,-0.0059806791722641,1.883519381747547,0.4177274057186764,-0.0277848980050225,-0.8841007899058019,-0.7079844005181357,0.2784390526819505,./emotion-fmri-neu/cp023_beta_disgust_neutral_c0.nii.gz,23,disgust,neutral,neutral,incongruent,1
0.2049276181024218,0.5553969084037323,-1.7805963967547382,-0.338794962132901,-1.1933393029807486,-1.1459671041654889,-1.1822528453225152,-0.1076626665271636,-0.2929368379648789,-1.1519823207356514,-1.076308102590249,-0.091227627353128,0.0926801822854853,-0.8679501905070587,-0.5091596528471487,-0.3329641045767109,-0.544153621714775,-0.6238919976588999,-0.1252967372761887,-0.5553900307592291,-1.6281657873326534,./emotion-fmri-neu/cp028_beta_disgust_neutral_c0.nii.gz,28,disgust,neutral,neutral,congruent,1
0.2278465767953773,0.6318043953194917,-0.945246008122022,1.2287047188074236,-0.1974654015055649,-0.3558448352782457,0.5398741213812818,0.337768274058624,0.4118167939178395,1.679787976743173,0.5723205015642099,0.1659153176498951,0.7351644150519149,-1.1978915803098795,1.4483575451967532,-0.4252055020973465,-0.7726715106559046,0.1114421817156213,0.6890632799944693,0.2395763142712336,-0.8747748520685075,./emotion-fmri-neu/cp015_beta_disgust_incongruent_c0.nii.gz,15,disgust,incongruent,incongruent,congruent,1
0.2313729032466312,1.23245600888472,-0.9396094885922328,1.0376778754867892,-0.5551543884045473,1.3690266367114527,0.8763149739046654,0.8426744493520169,-0.2016903625590061,1.069944941318923,-0.3472002488824121,0.223625814336862,1.4116511416141135,-0.6932717631808031,2.096085703858978,-0.6507699079143316,1.4384964118447858,1.2432533492153472,-0.1842890145055769,1.308708264864877,-0.7320017145004292,./emotion-fmri-neu/cp017_beta_disgust_incongruent_c0.nii.gz,17,disgust,incongruent,incongruent,congruent,1
0.2407710248416046,0.7006183033351021,-1.528374603002909,-0.9205018022805022,-0.2186160528247545,-0.8648913558299203,-0.4982746667713412,-0.5141743817903017,-0.8418213638363721,0.1547025205116372,-0.0491650976639112,-0.0467760089746212,0.5491526645636465,-2.0130014620948846,-1.1910395825935118,-0.8851136686817807,-0.4417000481546668,-0.3551942677231691,-1.0156064994748852,-1.3152745902394325,-1.4109571917219026,./emotion-fmri-neu/cp030_beta_disgust_incongruent_c0.nii.gz,30,disgust,incongruent,incongruent,neutral,1
0.2426726880064713,0.914253344482843,-0.7571126350006122,1.0205949068569953,-0.6883264586904975,0.4849788612173947,0.791647591550712,0.7208162993274245,-0.1880060438201382,0.323779646893285,-0.909635767538255,0.186408603396664,1.0023411277821308,-0.8395212502967704,1.8809796139459884,-0.7085435261117494,0.7413051629355538,0.5817077052893138,-1.0389841193243203,0.4264445431558696,0.7022905023339173,./emotion-fmri-neu/cp017_beta_disgust_neutral_c0.nii.gz,17,disgust,neutral,neutral,congruent,1
0.2504347732939087,0.6638793710643773,-0.067812597700529,0.0676867403473062,0.3648703381247182,-0.5894638001919126,-0.2448102029723754,0.2631011434960306,0.4593033999837261,0.2641241328396826,0.224336668905901,0.1200478993276282,0.6003729936852653,-0.0416127373196068,0.1238661578594651,1.0032531087030612,-0.4821315826710303,0.0142141069761433,-0.109002422785609,1.541928774205385,0.8454961189224786,./emotion-fmri-neu/cp019_beta_anger_congruent_c0.nii.gz,19,anger,congruent,congruent,neutral,1
0.2679923956779397,0.6210877992980596,1.58848331970673,0.223520325882255,-0.9831783280424412,-1.409145091630563,-1.313013222171945,-0.8636161318853567,-0.1163306038858736,-1.6159530648516307,-2.802487451184709,0.4168273064244677,0.5751267760315532,1.6163944014551597,0.1967383518870533,0.2752114010458495,-1.033318555080659,-0.7761100507902755,-0.9561832331693998,-1.2660456540527805,-1.0308925448640698,./emotion-fmri-neu/cp012_beta_disgust_congruent_c0.nii.gz,12,disgust,congruent,congruent,neutral,1
0.2733954331731573,1.2937660790395515,-1.2584978048048383,1.8695163947699025,0.2760778101206117,0.3407055464884179,0.560023010129505,0.1943554975529441,0.2295922442210107,1.5521823412451166,0.0687777407792475,0.1608594898902419,1.31563498401386,-1.4160292293840602,2.589418385572583,-0.1403924454759317,-0.5036602794622451,0.2896116495701537,0.4768848887633695,0.3565173666990705,-1.964783540054952,./emotion-fmri-neu/cp015_beta_fear_neutral_c0.nii.gz,15,fear,neutral,neutral,incongruent,1
0.2734224319826299,0.7946893063316793,-1.029405635421409,0.9204795572739344,0.1328611164941473,0.3658381987503901,1.087775155644779,-0.4994360338643823,-0.3565219731107454,0.8479956512788459,-0.396996019030271,0.236825523572139,0.849679336819502,-1.3983505251114996,0.9688019260166988,-0.0711280299620698,-0.0162274351315545,0.0386366148809305,0.1753998448095404,-0.1422283269092184,-1.0099569129705352,./emotion-fmri-neu/cp015_beta_anger_congruent_c0.nii.gz,15,anger,congruent,congruent,neutral,1
0.2769812877235678,0.6515976833682696,-0.0639779205050196,0.7176675308135786,-0.2011676428201389,-0.7119712978144366,-0.1547886729363221,0.1390275201921947,0.5715122484571776,0.3379268042481069,0.1349316174607,0.0572715017950042,0.436903605792748,-0.1423857957055708,0.5536096929980728,0.1895697879642269,-0.6797875704254664,-0.4820861217838838,0.3116444473495325,1.1650945687315706,-0.6265031479740678,./emotion-fmri-neu/cp019_beta_disgust_incongruent_c0.nii.gz,19,disgust,incongruent,incongruent,neutral,1
0.2853346873565123,0.854611792326014,-0.6512157578377995,2.476655227039509,0.2424013916979369,0.8503523638207006,0.7219559732116342,0.8509694074949686,1.4550763056615583,1.4431846005112745,-0.2873072212665147,0.3956089778331159,0.8853357350011342,-0.6393730302966327,2.019004744683371,0.1183329832016658,0.7650492953787816,0.6748552362381683,1.2057335110987997,0.6192971376295024,-1.2016047544796653,./emotion-fmri-neu/cp021_beta_fear_congruent_c0.nii.gz,21,fear,congruent,congruent,incongruent,1
0.3172086351219804,1.6224928121953774,-1.4272008778096716,0.7357103047516791,1.732052240410506,0.6533482286190274,0.7852456343590704,0.6533169643092109,0.1507459169671489,0.7390134552709295,3.655619052779617,0.204958237332298,1.4165158672350475,-1.4651540127455545,0.5193767637977174,1.597371284334018,0.6339045219896748,0.1760248001546992,-0.6802066100001265,1.6968641514835023,1.243330181228588,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral,neutral,incongruent,1
0.3267664403968555,0.8216996050244543,-1.3323527706003768,0.3057914916328407,0.5278795043965703,0.7061723844439122,-0.5721982706634863,-1.037459838194793,0.3712185548860782,-0.1950647188419974,-1.9107425634342317,-0.0869841885157653,0.5407414659204058,-1.0497697397139707,0.5590479338266738,1.0011693567683628,0.6507946682230222,0.4997170065467351,-1.787363254074149,-1.1045436266426036,-1.8984528862439365,./emotion-fmri-neu/cp008_beta_fear_incongruent_c0.nii.gz,8,fear,incongruent,incongruent,neutral,1
0.3543422056684398,1.280090261773227,-0.918967228269741,0.2541190977135075,-0.2564482897275855,0.743239237314066,1.5461880662307943,0.4040736885234023,-0.0781793883110457,0.2202359449099513,0.4544103925777999,-0.0041883165417695,0.6767795625548995,-1.1486124137700584,-0.577495736605946,-0.4769001465013692,-0.2705278903089732,-0.10163598244493,-0.7332400315515031,-0.3748458387514705,-0.5413629664593725,./emotion-fmri-neu/cp001_beta_fear_incongruent_c0.nii.gz,1,fear,incongruent,incongruent,neutral,1
0.3580175352889295,1.1286788061048076,-0.7004679986493003,0.419966277831594,1.1989127018085404,0.4048660148760052,0.2380419601761993,0.1493661719502939,1.25416343811008,1.9646282097246228,1.4736708390107225,0.3273027648715346,1.0233496803111244,-0.7686848120275183,0.4757784202966319,1.0174101639261486,0.7613351888615778,1.1199984331414818,0.7651058785239263,0.96691022681023,1.7600681522936206,./emotion-fmri-neu/cp029_beta_anger_congruent_c0.nii.gz,29,anger,congruent,congruent,incongruent,1
0.3591896288571549,1.54497328351245,-0.9642417647240378,1.1041940075296122,0.5388373496485834,-0.2910030496498617,-1.0220189618077151,0.2554114457514851,0.9038731284532192,2.825656226787774,-0.9284008373286368,0.1934929795656737,1.2836770405211997,-0.7685035769002894,0.4164943688783828,1.3237185198142851,-0.4295307572361746,0.3343897717594266,0.7807456681808915,1.3718770966827285,-1.106976784011006,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent,congruent,incongruent,1
0.3989225942754326,1.222505865155468,0.294924259422178,0.6755061834032288,0.7676095562721061,0.3438245422547746,-0.3176195525886733,0.5018217791607466,0.668847274865146,2.629034422886895,0.1822756873919802,0.6788738730094892,1.7188761920890134,0.3267083312928733,0.9693297368993328,1.3174213314273604,0.5082116100555223,0.5535912998378143,-0.5193880003436824,2.336982205613043,0.3279249721093975,./emotion-fmri-neu/cp024_beta_anger_congruent_c0.nii.gz,24,anger,congruent,congruent,incongruent,1
0.4015074117944034,0.6365854377970217,-0.3744810596208834,0.2836490097564355,-0.2368168714373117,-0.5043404478969283,-1.6349152571521792,-0.6166177102093339,0.719239628454119,-0.1552636215213748,-2.188257121280257,0.2023589664083223,0.0919801861661022,-0.3833556202102499,0.237544006347356,-0.1167583104904768,-0.1098993517462016,0.1040992852053351,0.3118151780817765,-0.7209509781273957,-0.4946235423306511,./emotion-fmri-neu/cp028_beta_fear_neutral_c0.nii.gz,28,fear,neutral,neutral,congruent,1
0.4025721298798552,1.2036088333980093,-3.3807343733846764,-0.1708629585811348,0.6631694286301923,0.4157503898399746,1.0038799959834188,0.0641084348206175,-0.1830875536058141,0.3160158878585797,-0.6570164895786903,0.8894251027218755,1.5556182281382045,-2.937789580146981,-0.7018038394308627,1.5485820282367513,1.1432756744067478,0.9375306933448364,0.0567577840666516,0.307560391198536,1.3720634317366436,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent,incongruent,neutral,1
0.4029605378110806,1.2184421798484235,-0.2524975114170649,1.6918465456832734,0.4540993902461578,1.0404169689972944,1.2387949177318032,0.5825861426111862,1.260188096511653,1.2123735723682303,-0.1335659786038573,0.4872199647080402,1.387978579580845,-0.4605367719523477,1.5979969602981694,-0.6989281222303088,1.6639595164544811,1.9038052370833527,2.4774961161320124,2.897212119314013,0.0926137162526271,./emotion-fmri-neu/cp013_beta_disgust_incongruent_c0.nii.gz,13,disgust,incongruent,incongruent,congruent,1
0.4038530996505375,0.7088057037032919,0.0686647783673901,0.355063699106713,-0.0057736751989133,-0.2655376407444594,-0.4109853036851181,0.0665269192652094,0.3503239674279119,0.2136621564595575,0.2320735519145773,0.336522435408231,0.5765941916519134,0.3257378498796374,0.5258238586896611,0.6264099626175886,-0.4757327216790195,-0.1012518752495147,0.5613371527390522,0.7752199051689203,0.2480741804026325,./emotion-fmri-neu/cp019_beta_fear_incongruent_c0.nii.gz,19,fear,incongruent,incongruent,congruent,1
0.4115023014440985,0.8489736072774301,-1.280856773992597,-0.7475339538264932,-0.7945993787921561,-0.8008103803114788,-0.3562315262232737,-0.5994202951379219,-0.7245028060494052,0.0375331080912014,-0.2111281563762474,0.4085963336496473,0.7627067698543957,-1.5717785877743071,-1.0298877463443858,-0.7559956439265245,-0.4963228051022075,-0.2128777208569452,-0.8834502244880463,-0.402801964144259,-1.0878958891326171,./emotion-fmri-neu/cp030_beta_anger_incongruent_c0.nii.gz,30,anger,incongruent,incongruent,neutral,1
0.4141360274376557,1.0652428926215058,-0.3439137035947829,1.0706930230536216,0.7750118342507468,0.7603940561675031,0.8479498716315647,0.535162310279118,0.2848315047286618,0.4920015530435503,1.074952345580833,0.1823934565855687,0.9097544671952146,-1.073416403644522,1.1807122286480731,0.4008918820138482,-0.2281000434015417,0.8513176504887258,0.0170552788798687,0.6913674238411502,-0.6574977701997978,./emotion-fmri-neu/cp001_beta_disgust_congruent_c0.nii.gz,1,disgust,congruent,congruent,neutral,1
0.4240775264239086,0.978361682024811,-0.6623448007196465,0.768703487499963,0.2001060968354407,1.408844177051665,0.1360909431606779,0.0207534206088947,1.600160950115261,1.91969328499138,2.291123400245169,0.6684215008857364,1.2170973483248169,-0.3385248784804435,0.9376725163736565,1.0108991385598156,0.9801895671324262,0.5869001687781131,1.7929736291151834,2.384792811492113,1.487196360412413,./emotion-fmri-neu/cp010_beta_anger_neutral_c0.nii.gz,10,anger,neutral,neutral,congruent,1
0.4420264642640379,1.6800183033309926,-2.553116760606015,0.648998468427128,-1.1669096067667613,2.703255544326098,2.5575696886066286,-0.272420927449708,1.0017851228887389,0.7207672338135634,-0.8286272610735786,0.5422252371750549,1.7771935908758745,-1.6935306774237404,0.3707908849048952,-0.1344157422558197,1.933287864766787,0.5196026310165338,0.6410949831105588,0.9661083675237728,0.4462122229784331,./emotion-fmri-neu/cp023_beta_fear_neutral_c0.nii.gz,23,fear,neutral,neutral,incongruent,1
0.4535038624567917,1.4497985211980953,-0.1340562504015256,0.4923164892516801,0.915188820684599,1.8498341628618689,1.2139632050761229,-0.7216542043422396,-0.6839863849314414,-0.2768033586678294,0.7042451050185893,0.4829115859491429,1.508175901303326,0.9659447847058428,1.0298358047780214,1.872258342373535,1.692512682675246,0.8217431025852333,-0.8791703935610261,0.7986261454700084,1.2367056781639545,./emotion-fmri-neu/cp023_beta_anger_incongruent_c0.nii.gz,23,anger,incongruent,incongruent,congruent,1
0.4541641456375858,1.1677778883251315,-0.7865616741704688,2.0405967911250262,0.2489859427637584,0.5161575438396845,0.6886635101464582,0.2002835062558538,1.0998506319062606,1.810610779111638,-0.594471989594199,0.4377575173735154,0.9110716613428445,-0.3846113219569843,1.505648650968506,1.2779881609458277,0.2691870005333688,0.0534063573673029,0.871796830761084,0.9318175387637224,0.1636964737427701,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent,incongruent,neutral,1
0.4722166364227887,1.319047860128404,-0.0817547764050321,1.2249316079846475,2.057834120396838,2.57588720727291,1.3928906969576895,-0.690892078698166,-0.4426778563028202,0.8002821389420411,1.9727833361984024,0.5508454155692585,1.4876654173640205,1.0525225066520922,1.754089269090144,2.459109408855141,2.9481296642232118,1.6295644463140713,-0.2520654201711546,1.697453527666822,1.4952360366696174,./emotion-fmri-neu/cp023_beta_disgust_incongruent_c0.nii.gz,23,disgust,incongruent,incongruent,congruent,1
0.4787640528069672,1.0143516522886862,-1.0317832732597725,0.8707606523651832,-0.5166537540626011,0.5202627043546643,-0.5749179673182261,-0.0010479437963936,0.0876647698307689,0.2027457158040474,-1.068368249046477,0.3960727624128468,0.734402994189239,-0.7720491394487704,1.3876400080668254,0.0591615646481077,-0.0285382345946779,0.2773012276014664,0.7100125783576211,0.2852477616711943,-0.6489725018720024,./emotion-fmri-neu/cp028_beta_anger_incongruent_c0.nii.gz,28,anger,incongruent,incongruent,congruent,1
0.4796268071686489,1.4991514940232895,-1.1127449450899456,1.6093974307474768,-0.1550849939256413,1.6374359197515598,1.5574943578634428,0.8669457988609127,-0.3339678160854848,0.5628859982503523,0.5166049893765526,0.4643515707537745,1.6650738881047895,-1.274837973693375,2.290578929075016,-0.8316983537659948,1.7328735259236712,2.4456246653936966,0.3322982131859691,1.7594462817714656,0.5539181403992627,./emotion-fmri-neu/cp017_beta_anger_incongruent_c0.nii.gz,17,anger,incongruent,incongruent,congruent,1
0.4865963612819051,1.8583841571256237,-1.870079626229616,0.2289578520645947,1.4087325900860637,2.263761479508166,1.1020041901708095,-1.2210824786748753,-0.6325533479725114,1.8104837023085587,2.465050811484423,0.3897357378006844,1.804161100939804,-1.9170843874360295,0.0728735051328508,0.994369135429297,1.2025348829515423,0.1910159928244671,0.2463854384550802,1.8118902530235,1.8234376931173508,./emotion-fmri-neu/cp027_beta_anger_neutral_c0.nii.gz,27,anger,neutral,neutral,incongruent,1
0.5351649055885825,1.3186102324686997,-1.0809078120712714,0.7520383875281927,0.6418193354806068,0.7540909948717904,1.040846146812776,-0.1788112371044646,0.6686803095525311,1.1304043236668335,-0.7358457474030504,0.5019614708256149,1.368654031903583,-0.9918425214635836,0.4966156129582564,1.3549732870506968,0.7126339545712083,0.6163122598521159,-0.3340631598934409,1.3606579019870932,0.3779155257480366,./emotion-fmri-neu/cp024_beta_anger_neutral_c0.nii.gz,24,anger,neutral,neutral,incongruent,1
0.5375081344347723,0.5336949241211717,0.1850679326387781,1.8729134608145492,0.7796093347835841,-0.0906054416662988,0.3622451024242116,0.1451410858853436,0.2416318890574783,-0.5535019391396149,-1.675200311285857,0.4272548157538809,0.4062971999722948,-0.3245881927627455,1.3483030204784243,-0.5209571206826751,-0.2418728081321732,0.4002731048220038,-0.3967081898869529,-0.3175723684094882,-2.454498242266913,./emotion-fmri-neu/cp021_beta_disgust_incongruent_c0.nii.gz,21,disgust,incongruent,incongruent,neutral,1
0.5493019322762972,0.99426971783295,0.1837602358921314,0.407783064738915,0.0683757266890261,-0.0673186399120554,0.2225110831970868,0.4794063892653677,0.9920984625149952,0.0926343329701012,-0.4221775058077021,0.3437808076399383,0.9760370868522548,0.0636158626898132,0.0031424665599773,0.7827162780871536,-0.2178396060294976,-0.0222133706114427,0.7759726656038447,0.9522865765612968,-0.0060627960603674,./emotion-fmri-neu/cp019_beta_anger_incongruent_c0.nii.gz,19,anger,incongruent,incongruent,neutral,1
0.5636131777737119,2.09877532851644,-2.7139616798624684,-1.876118850527829,-0.9593294552133717,0.6709234374232197,0.5638986311343924,-0.2601005307868858,-0.746786594070365,-1.274205401678957,-1.0161173469719529,0.7285563794204366,2.3853233316005342,-3.1999647532640645,-1.535188590228752,-0.7766468207781221,0.8972486598454522,0.7928693233527757,-1.168211467820878,-1.2492180404894488,-0.9589181196641218,./emotion-fmri-neu/cp012_beta_disgust_incongruent_c0.nii.gz,12,disgust,incongruent,incongruent,neutral,1
0.5644109756659568,1.8599749665759475,-0.0258885908779912,0.0540964234518425,1.0889213012918566,1.363264392421795,1.330332234287415,-0.59765885221406,0.8843914164094729,2.052828451205287,0.8359918504865486,0.5934922267505467,1.6680941276852124,-1.5121274952359005,-0.0110579384550111,0.2290026309656254,1.4957132756519729,0.65233178537061,0.4914600713151077,1.6853647393569198,0.8855726737614251,./emotion-fmri-neu/cp018_beta_anger_congruent_c0.nii.gz,18,anger,congruent,congruent,neutral,1
0.5864990358014015,1.0719778665541104,-0.1989942447800193,1.6288949010597578,-0.649292486908451,-0.9021009810324072,-0.2246521711084133,1.1019206976578972,1.1949017673607771,0.7409559504175391,-0.6484170047628789,0.6702305321359322,0.9925348039283136,0.4623719318987853,1.3605673931288973,0.7136913325468499,-0.286382928175941,0.2192706743983085,0.631369909143381,0.1065653696701258,0.3817553985320646,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent,incongruent,congruent,1
0.5902802984851573,1.6592924879642936,-0.8311243979369388,0.6600081153499769,-0.1192875504015911,0.8303397187852014,1.0389463515674695,1.0142618589030472,0.1111957748624205,0.0947470002246844,0.5871049388820302,0.3794045952505556,1.439090908872695,-0.525227916045691,0.8487084744511255,-0.248902100190399,0.0114145914558878,0.0532771372383975,0.1605312115715587,0.0651713045197617,-0.5430569933687976,./emotion-fmri-neu/cp001_beta_anger_incongruent_c0.nii.gz,1,anger,incongruent,incongruent,neutral,1
0.5945286893083177,1.131145101699433,0.2925597700292681,1.6368568451563372,1.3478545934114423,1.0796711486921782,1.26223173354339,0.074333000065679,0.4027573983330159,0.3106909623327956,1.154411222250327,0.6614645110597702,1.579940162206579,0.2596001844787486,1.8871413128011043,0.5121052294628439,1.2826849468584196,0.8028599649152462,0.8520910444763733,1.2006732253704802,-1.4506320162423247,./emotion-fmri-neu/cp025_beta_anger_incongruent_c0.nii.gz,25,anger,incongruent,incongruent,neutral,1
0.6124494280838538,1.2857690935461945,-1.535828421995028,0.0091600595554748,-0.0002324938832407,1.2778989088119044,0.556281467027011,1.0793517917837965,-0.0653688433290714,0.5634821734950551,-0.5714761068384829,0.5336544259752992,1.7534083002106773,-1.847957667992756,0.1960782525033834,-0.6732372519677946,1.6990464004815868,0.1839027338224112,0.5162480579013174,1.2967866495483806,-1.4224874869817954,./emotion-fmri-neu/cp025_beta_fear_incongruent_c0.nii.gz,25,fear,incongruent,incongruent,congruent,1
0.6322645131812026,1.3155880874501185,-0.4095459542064858,1.7808875690571329,1.3431771871046918,0.2829137023306576,1.3163590299088035,0.1820155903422377,0.4704210945401886,1.6109605464149992,-0.0705892863309172,0.5714790251349238,1.3110131301270365,-0.4747861214143677,2.125920181789565,1.1611932919208112,0.0723602232111382,0.8222210355256862,0.5704929248284342,0.8051823822680003,-0.7937076744284551,./emotion-fmri-neu/cp015_beta_fear_incongruent_c0.nii.gz,15,fear,incongruent,incongruent,neutral,1
0.6618747744525258,1.5423824436656663,-0.1550506686755207,0.0076233103308576,-0.1977201758226118,0.4978247875432682,-0.4691215496592145,-0.0252194967719873,-0.8253470891112541,1.0510575124758934,0.2743401197371015,0.8604331639568814,1.9120006912076144,0.682766087036648,0.1285695549269535,0.1263385603702645,1.0743231407803897,0.3160492297654183,0.0194295793854864,0.7764037039633324,0.3581195367861979,./emotion-fmri-neu/cp022_beta_disgust_congruent_c0.nii.gz,22,disgust,congruent,congruent,neutral,1
0.676388787488563,1.8725987432477136,-0.449299800346855,0.9004570112119313,1.776508148041551,2.168077124170217,1.843257866975735,0.3381624178528899,-0.6472962950831017,0.0298523628586916,1.6900350269606137,0.7376550910348368,1.8713065785987333,0.5656959759576381,0.9682596646072242,1.829310885939733,1.6020748570089147,0.9905151971657936,-1.1386847742752455,0.9065108707822054,1.9779632497203472,./emotion-fmri-neu/cp023_beta_anger_neutral_c0.nii.gz,23,anger,neutral,neutral,incongruent,1
0.6840188054875576,1.1544635182929786,2.726423117873615,1.2971103811083946,1.4206281907343952,2.3411205131153503,2.149996831060276,-0.2909699057677329,-1.4684166460696255,-1.3877115651793723,-1.6331975576533098,0.6698430357496047,0.8801439749034036,1.6591822531025566,0.7104712388076299,1.594384299218107,1.5361308222382828,1.967861934460263,-1.7653492838602964,0.6297294522309693,-1.5499948008065272,./emotion-fmri-neu/cp014_beta_anger_neutral_c0.nii.gz,14,anger,neutral,neutral,incongruent,1
0.7024740822723222,1.9996676204165484,-1.1109890253959536,1.9727518461685296,0.7576697191800157,2.7217743655148454,1.8965041385944557,-0.2995776145365786,0.0913817865918663,0.4080858935199447,-0.2049268099376042,0.6159023730804761,1.8191461536213744,-0.6848753189448067,2.364651958193805,1.0337704144833268,2.476373094235526,1.2987620736967118,0.4587227548570445,0.8324602701515064,1.329443297754209,./emotion-fmri-neu/cp023_beta_disgust_congruent_c0.nii.gz,23,disgust,congruent,congruent,incongruent,1
0.712874515645561,1.9140260981159631,0.3954575172057452,2.0025658482309225,2.256887680764625,0.8115515966196998,1.0312053971301405,-0.4107120872556676,1.6477615345047338,3.5272621217908635,2.378140889860481,0.4364323374750753,1.6322688935309662,0.605974227206689,1.8896033800276573,3.082137531605304,0.6008488101216448,0.1070109579150279,2.196615968550822,2.7944950240197697,2.4533196342806285,./emotion-fmri-neu/cp010_beta_disgust_incongruent_c0.nii.gz,10,disgust,incongruent,incongruent,neutral,1
